app	review	rating	sentiment	vader_compound	theme
Revolut	ÎŒÎ»Î¿ Ï€ÏÎ¿Î²Î»Î®Î¼Î±Ï„Î±, Î­Ï‡ÎµÎ¹ Î»Î¹Î¸Î¿Ï…Î±Î½Î¹ÎºÎ¿ iban, Î¿Î¹ Î¼ÎµÏ„Î±Ï†Î¿ÏÎ­Ï‚ ÎºÎ¿ÏƒÏ„Î¯Î¶Î¿Ï…Î½ ÏƒÎµ Ï€ÏÎ¿Î¼Î®Î¸ÎµÎ¹Î± Î±Ï€ÏŒ 18 Î­Ï‰Ï‚ 33ÎµÏ…ÏÏ‰ Î±Î½Î¬ ÏƒÏ…Î½Î±Î»Î»Î±Î³Î® Î¼Îµ ÎµÎ»Î»Î·Î½Î¹ÎºÎ­Ï‚ Ï„ÏÎ¬Ï€ÎµÎ¶ÎµÏ‚. Î¤Î¿ ÎºÏŒÏƒÏ„Î¿Ï‚ ÏÏ€Î±ÏÎ¾Î·Ï‚ ÎµÏ„Î±Î¹ÏÎ¹ÎºÎ¿Ï Î»Î¿Î³Î±ÏÎ¹Î±ÏƒÎ¼Î¿Ï ÎµÎ¯Î½Î±Î¹ 10â‚¬/Î¼Î®Î½Î±. Î•Î½Î¯Î¿Ï„Îµ Î¸Î­Î»ÎµÎ¹ Î²Î¹Î½Ï„ÎµÎ¿ÎºÎ»Î·ÏƒÎ· Î³Î¹Î± ÎµÏ€Î±Î»Î®Î¸ÎµÏ…ÏƒÎ· Ï„Î±Ï…Ï„ÏŒÏ„Î·Ï„Î±Ï‚,Î±ÎºÏŒÎ¼Î· Îº Ï„Î·Î½ Î½ÏÏ‡Ï„Î±. Îš Î´ÎµÎ½ Î¼Ï€Î¿ÏÎµÎ¯Ï‚ Î½Î± ÎºÎ¬Î½ÎµÎ¹Ï‚ ÎºÎ±Ï„Î¬Î¸ÎµÏƒÎ· ÏƒÎµ Î‘Î¤Îœ Î³Î¹Î± Î½Î± Î±Ï€Î¿Ï†ÏÎ³ÎµÎ¹Ï‚ Ï€ÏÎ¿Î¼Î®Î¸ÎµÎ¹ÎµÏ‚. Î•Î¹Î»Î¹ÎºÏÎ¹Î½Î¬ Î´ÎµÎ½ Î¾Î­ÏÏ‰ Ï„Î¹ ÏƒÎ±Ï‚ Î±ÏÎ­ÏƒÎµÎ¹...	2	neutral	0	Other
Revolut	Great journey with Revolut, so far	5	positive	0.6249	Other
Revolut	Easy to operate. Reliable as always.	5	positive	0.4404	UX
Revolut	Great!	5	positive	0.6588	Other
Revolut	Super service	5	positive	0.5994	Other
Revolut	Excellent app, easy to use and full of functions.	5	positive	0.765	UX
Revolut	Every some time asking me to make a photo with phone when logging or confirming some action. Other banks just send me a text message with a code or an email. I would prefer to choose myself what I want and don't want to do 'for my safety'	1	positive	0.5267	Other
Revolut	very good	4	positive	0.4927	Other
Revolut	Amazing Bank for business and private banking. extremely efficient, smooth and merchant card payment fees are very inexpensive!	5	positive	0.8012	Features
Revolut	Simple to setup and easy to navigate	5	positive	0.4404	UX
Revolut	good	5	positive	0.4404	Other
Revolut	love this App and facilities	5	positive	0.6369	Other
Revolut	exceptional app	5	neutral	0	Other
Revolut	Very good	5	positive	0.4927	Other
Revolut	Easy to use	5	positive	0.4404	UX
Revolut	Best by far. Years now.	5	positive	0.6369	Other
Revolut	great when everything is going well. but had them block my account for almost 2 weeks while they checked the business details. empty promises and blatant lies. the card reader only lasted a couple of hours before it needed charged. and then bricked itself.	2	negative	-0.6652	Account
Revolut	easy app	5	positive	0.4404	UX
Revolut	Very reliable and fast	5	neutral	0	Other
Revolut	Avoid at all costs, i raised a complaint, they can only chat to you not email or call you. They cant even provide a complaint reference number or acknowledge the complaint in writing. I wish i used a mainstream bank	1	negative	-0.5859	Other
Revolut	So quick and organized	5	neutral	0	UX
Revolut	Very good app for small business	5	positive	0.4927	Other
Revolut	Excellent......I love it....your great ðŸ‘	5	positive	0.8519	Other
Revolut	impossible to get verification	1	neutral	0	Other
Revolut	super gerai, man patinka	5	positive	0.5994	Other
Revolut	best fintak bank, quick response, and fast wire transferdelivery, so far it my favorite bank, i recommended everyone to get a account with Revolut	5	positive	0.8402	Account
Revolut	works perfectly for what we need and the response team are very quick.	5	positive	0.6369	UX
Revolut	excellent	5	positive	0.5719	Other
Revolut	excellent	5	positive	0.5719	Other
Revolut	I wish I could rate no starts. Using it on a Samsung and it s the most painful, innefcient, frustrating banking app I've used. I have to use MFA on both emails, then you try and make a payment for Â£100 you get a window pop up to verify your identity, then another email to approve the transaction and when you click on that the app freezes, or you cant proceed. You repeat this insane process 3,4 times and by a miracle the 5th time in the request goes through. useless app!! Also why is there no bu	1	negative	-0.871	Stability
Revolut	good start with this business service card .	4	positive	0.4404	Features
Revolut	we are happy to use revolut app	5	positive	0.5719	Other
Revolut	My automatic payments were rejected due to the closure of my business account without prior notice. My suppliers, unable to receive payment, refused to provide materials to our construction sites. The workers left without materials, and construction work came to a complete standstill. Furthermore, the workers were unable to receive their wages, causing enormous chaos. Revolut was our primary bank for three years. Never trust Revolut !!!!! Don't reply me that you are sorry . See you in court .	1	negative	-0.9242	Account
Revolut	truly feels like the new way of banking	5	positive	0.6597	Other
Revolut	Revolut changed my life is the best New bank app ever	5	positive	0.6369	Other
Revolut	I just opened my account very good and helpful customer service	5	positive	0.7397	Account
Revolut	Fast and high security, but business accounts are no longer free	4	positive	0.5187	Account
Revolut	good	5	positive	0.4404	Other
Revolut	best bank ever	5	positive	0.6369	Other
Revolut	fabulous	5	positive	0.5267	Other
Revolut	Great app	5	positive	0.6249	Other
Revolut	its a Revolution :)	5	positive	0.4588	Other
Revolut	Friendly, fast and easy.	5	positive	0.7269	UX
Revolut	seamless money movements	5	neutral	0	Features
Revolut	Simply good and convenient	5	positive	0.4404	Other
Revolut	great app	5	positive	0.6249	Other
Revolut	quick and efficient	5	positive	0.4215	UX
Revolut	best seamless app everything well equipped	5	positive	0.743	UX
Revolut	thorough and professional setup	5	neutral	0	Other
Revolut	V good!	5	positive	0.4926	Other
Revolut	easy and fast to open an account. Quick link to personal account	5	positive	0.4404	Account
Revolut	its good for what I need	5	positive	0.4404	Other
Revolut	Top	5	positive	0.2023	Other
Revolut	great app	5	positive	0.6249	Other
Revolut	absolutely horrible after update	1	negative	-0.5849	Other
Revolut	easy to use and customer support is quick to respond.	5	positive	0.6808	UX
Revolut	Long, painful, frustrating process of opening the account. Took more than 6 months. Then they keep asking you for more and more documents which you don't have. Really annoying and does not help your business in any way. Not recommend.	1	negative	-0.7713	Account
Revolut	Great app. Great support too. Really glad that I moved my business account here.	5	positive	0.9348	Account
Revolut	love it	5	positive	0.6369	Other
Revolut	Best bank	5	positive	0.6369	Other
Revolut	it is impossible to use personal an business in one device. the reason: trying to connect to accounting always tries to connect to personal account and do not redirect to business	2	neutral	0	Account
Revolut	User friendly. great payment features for getting paid fast! great notifications keeps you informed of your transactions instantly !	5	positive	0.9183	Features
Revolut	great app so far	5	positive	0.6249	Other
Revolut	amazing	5	positive	0.5859	Other
Revolut	ðŸ˜Ž cool	5	positive	0.3182	Other
Revolut	Great banking App	5	positive	0.6249	Other
Revolut	great bank	5	positive	0.6249	Other
Revolut	fast reliable and efficient	5	positive	0.4215	Other
Revolut	Shady pricing, ended up hitting charges without knowing. You can get the same for free with competitors.	1	positive	0.296	Other
Revolut	Exceptional services..!	5	neutral	0	Other
Revolut	Quick, reliable, easy to use!	5	positive	0.4926	UX
Revolut	Great service for international transactions. Congrats on obtaining the banking licence.	5	positive	0.8176	Other
Revolut	very nice software, application, easy to set up and use	5	positive	0.7178	UX
Revolut	Blocks rooted devices and custom roms for no reason. Doesn't support proper 2 factor authentication via TOTP but instead uses some dubious face scanning technology.	1	negative	-0.7122	Account
Revolut	seamlessly set up my merchant account, perfect ðŸ‘Œ	5	positive	0.5719	Account
Revolut	excellent	5	positive	0.5719	Other
Revolut	good	5	positive	0.4404	Other
Revolut	Absolutely easy bank app	5	positive	0.4927	UX
Revolut	Smooth and reliable	5	neutral	0	Other
Revolut	great app	5	positive	0.6249	Other
Revolut	Still great, I have been using it for a couple of years, and I don't think I have seen a single glitch. Great app, everything seems to work brilliantly.	5	positive	0.9217	Other
Revolut	trying to cancel expenses but they make it impossible to.	1	negative	-0.128	Other
Revolut	love this	5	positive	0.6369	Other
Revolut	great user experience	5	positive	0.6249	Other
Revolut	easy and stress free 5*	5	positive	0.5267	UX
Revolut	awfull	1	neutral	0	Other
Revolut	a great all day online banking app	5	positive	0.6249	Other
Revolut	I'm a fan, seriously good service, features and app	5	positive	0.5423	Other
Revolut	seamless	5	neutral	0	Other
Revolut	best business banking app I've had by far	5	positive	0.6369	Other
Revolut	good one	5	positive	0.4404	Other
Revolut	Love this app. Makes it so simple to create invoices and send and receive money. I like the no fees when sending to UK accounts also.	5	positive	0.7823	Account
Revolut	Awful experience. Request to prove ID and business details several times after account running. It never ends. Literally never. No problem like this with any other accounts at other banks. Easier to transfer business to another more professional organisation.	1	positive	0.211	Account
Revolut	Very good app. Best banking app around. 10 % would recommend	5	positive	0.8795	Other
Revolut	quick and easy	5	positive	0.4404	UX
Revolut	easy to use	5	positive	0.4404	UX
Revolut	love it! Reliable, fast, and modern banking solution with merchant section that makes you totally pass on using Stripe with their payment processing solutions	5	positive	0.8172	Features
Revolut	User interface is the best I have ever used.	5	positive	0.6369	UX
Revolut	very great bank	5	positive	0.659	Other
Revolut	excellent banking app	5	positive	0.5719	Other
Revolut	Excellent customer support team, took time to resolved the issue.	5	positive	0.7964	Other
Revolut	good	5	positive	0.4404	Other
Revolut	Really good app for business. I'm looking forward to Revolut gaining full banking status in the UK. Hopefully then they'll be able to provide options for loans and funding.	5	positive	0.8268	Other
Revolut	The best banking experience I had so far	5	positive	0.6369	Other
Revolut	Modern app and fast to use.	5	neutral	0	Other
Revolut	Good	5	positive	0.4404	Other
Revolut	simple to use with all the features I need	5	neutral	0	Other
Revolut	very good	5	positive	0.4927	Other
Revolut	straightforward and easy to use.	5	positive	0.4404	UX
Revolut	very good	5	positive	0.4927	Other
Revolut	all good	5	positive	0.4404	Other
Revolut	Great business account and app which has been easy to use.	5	positive	0.7906	Account
Revolut	very easy to use	5	positive	0.4927	UX
Revolut	Exceptional compared to other banking apps	5	neutral	0	Other
Revolut	Great, has made my business much better	5	positive	0.7906	Other
Revolut	Great app, easy to use! ðŸ˜Ž	5	positive	0.807	UX
Revolut	best banking app ever	5	positive	0.6369	Other
Revolut	Pointless features, messy interface and an experience that was lightyears behind what N26 has to offer.	1	negative	-0.3612	UX
Revolut	Great business app	5	positive	0.6249	Other
Revolut	Incredible Banking. The Way Banking Should Be.	5	neutral	0	Other
Revolut	secure	5	positive	0.34	Other
Revolut	So much better than WISE	5	positive	0.7912	Other
Revolut	good client experience. they are really fast	5	positive	0.4404	Other
Revolut	really good.	5	positive	0.4927	Other
Revolut	its just easy to run a ltd as a complete novice	5	positive	0.4404	UX
Revolut	absolutely amazing, easy and understandable app	5	positive	0.8059	UX
Revolut	amazing	5	positive	0.5859	Other
Revolut	very nice	5	positive	0.4754	Other
Revolut	Provided all the documents required by app, but got declined without any rationale, and without any way to resolve this. No any extra documents requested, or any extra validation being suggested - just spent a week of my time to see "sorry and good bye".	1	positive	0.5499	UX
Revolut	easy to use	5	positive	0.4404	UX
Revolut	the best online bank for your business.	5	positive	0.6369	Other
Revolut	Impossible, bad log on, poor interface, constant noise. They made great efforts, just not to serve you.	1	negative	-0.3612	UX
Revolut	Fantastic!!!!!!	5	neutral	0	Other
Revolut	Love the tech so useful	5	positive	0.8377	Other
Revolut	Fast, reliable and extremely professional	5	neutral	0	Other
Revolut	Great ðŸ‘	5	positive	0.6249	Other
Revolut	very simple intuitive operation with great security	5	positive	0.7579	UX
Revolut	With all the attacks Revolut gets in the press I thought it only fair to leave a review. We do a lot of cross currency transactions and the money we have saved compared to high street banks is enormous. The facial recognition was terrible but they seem to have improved it. Revolut is a great business and a real shame for a UK business that they did not get a banking license here.	5	positive	0.7269	Features
Revolut	super bank account	5	positive	0.5994	Account
Revolut	amazing	5	positive	0.5859	Other
Revolut	nr 1 very fast open the Acc and received card within 12 h Bank Acc open and card received 48h .Perfect expÃ©rience comparÃ© to traditional Bank.	5	positive	0.5719	Features
Revolut	One of the best up to manage your business account. Everything works smoothly.	5	positive	0.6369	Account
Revolut	seamless	5	neutral	0	Other
Revolut	very easy to use	5	positive	0.4927	UX
Revolut	ease of use	5	positive	0.3612	Other
Revolut	I had Revolut as a personal account. The use of a professional account is really easy. It's the same environment and very easy to navigate and use on daily basis.	5	positive	0.7496	Account
Revolut	the best bank ever	5	positive	0.6369	Other
Revolut	Easy and effective way of banking. Less fee, more banking	5	positive	0.7184	UX
Revolut	Good Feature	5	positive	0.4404	Other
Revolut	Perfect	5	positive	0.5719	Other
Revolut	better than any bank	5	positive	0.4404	Other
Revolut	ease and fast setup	5	positive	0.3612	Other
Revolut	Disappointed, no help available	1	negative	-0.3818	Other
Revolut	Absolutely brilliant service, with all visible....could not recommend higher...ðŸ‘	5	positive	0.4557	Other
Revolut	Great process, Quick response	5	positive	0.6249	UX
Revolut	perfect ðŸ‘Œ	5	positive	0.5719	Other
Revolut	boss	5	neutral	0	Other
Revolut	very good	5	positive	0.4927	Other
Revolut	nice app, but there is smth to correct. unfortunately cannot attch file of the problem here but readybto share in private contact in case engaged people contact me	5	positive	0.1531	Other
Revolut	Easy and efficient	5	positive	0.6908	UX
Revolut	Every transaction needs 5 factor authentication including sending and email to scan a QR code. 9 times out of 10 that email doesn't arrive for over an hour. Great choice if you have abundant spare time to waste	1	positive	0.3182	Other
Revolut	Great experience 5/5	5	positive	0.6249	Other
Revolut	awesome ðŸ‘	5	positive	0.6249	Other
Revolut	the best banking app	5	positive	0.6369	Other
Revolut	revolut blasts as always!	5	neutral	0	Other
Revolut	good	5	positive	0.4404	Other
Revolut	Still Not available for sole traders in Ireland. Being a sole business person I don't have the money to pay for a premium account. Revolute, please support small businesses.	1	positive	0.5574	Account
Revolut	Good and efficient	5	positive	0.6908	Other
Revolut	the best	5	positive	0.6369	Other
Revolut	Perfect	5	positive	0.5719	Other
Revolut	Just got set up on Revolut Business. After a bit of identity verification issues at set up, that the Revolut support team had handled with maximum focus, it is working great f9r me.	5	positive	0.7783	Other
Revolut	Ð²ÑÐµ ÑÑƒÐ¿ÐµÑ€!	5	neutral	0	Other
Revolut	Just... superior banking I guess :)	5	positive	0.7579	Other
Revolut	its easy to use and alerts or issues are almost instantaneous which allows for quicker response time	5	positive	0.4404	UX
Revolut	Indeed Revolution in banking	5	neutral	0	Other
Revolut	Great Bank	5	positive	0.6249	Other
Revolut	Terrible service on Grow account, wish I hadn't paid for it. Automated verification service keeps threatening restrictions on my account until I verify my business domain, but each time I provide proof, they ask for it again with no reason why they rejected it. Support is no help at all, just says to wait for review, which each time results in a silent rejection with no information. Stuck in a loop that no one seems able to help with, being threatened with restrictions to features I paid for.	1	negative	-0.9562	Stability
Revolut	excellent service	5	positive	0.5719	Other
Revolut	very good	4	positive	0.4927	Other
Revolut	excellent	5	positive	0.5719	Other
Revolut	can't open the app due to bootloader restrictions....	1	neutral	0	Other
Revolut	I love the app, the customer service is very nice too. I have zero problem so far and I'm using revolut business for about 2 years now	5	positive	0.6801	Other
Revolut	lovely	5	positive	0.5859	Other
Revolut	always a fault can't compete form .I am stuck on passport information. I have e mailed them for help no reply	2	negative	-0.4939	Stability
Revolut	smart	5	positive	0.4019	Other
Revolut	straightforward and easy to use	5	positive	0.4404	UX
Revolut	Face recognition fails at night and so you essentially can only do a new transaction in the daytime.	2	negative	-0.4215	Other
Revolut	Your Revolut Card Reader is very useless. When you need in your business for Card Reader simply it's not working	1	negative	-0.4754	Features
Revolut	Revolut Business was greatâ€”until they froze a payment. Documents submitted, still â€œunder reviewâ€ with zero timeline. Compliance is fine; silence isnâ€™t. No email, no phone, no escalationâ€”just scripted replies and endless waiting while your cash flow stalls. If your business canâ€™t afford uncertainty and anxiety, think twice before using this as your main account.	1	negative	-0.7845	Account
Revolut	All that it promises.	5	positive	0.3818	Other
Revolut	the best	5	positive	0.6369	Other
Revolut	Horrendous and unreasonable customer service.	1	negative	-0.5859	Other
Revolut	good support, thank you team !	5	positive	0.8122	Other
Revolut	support are good when needed. the app updates have been very good	5	positive	0.8176	Other
Revolut	some of the AI security is very challenging, but i understand that protecting our money is paramount.	4	positive	0.2838	Features
Revolut	very good	5	positive	0.4927	Other
Revolut	too many 2FA	1	neutral	0	Other
Revolut	Excellent service	5	positive	0.5719	Other
Revolut	simple, clean interface - easy to use. signup process inline with necessary checks but also clear and very friendly. took the stress out of needing a business startup account. highly recommended	5	positive	0.8714	Account
Revolut	Great service provider	5	positive	0.6249	Other
Revolut	Simple to use and quick	5	neutral	0	UX
Revolut	very fast and easy to get it open not like a bank	5	positive	0.2625	UX
Revolut	using version 5.65, the app is not usable anymore. Basically it's just stuck on the passwords screen	2	negative	-0.25	Stability
Revolut	awesome. left Metro Bank for a real bank that cares	5	positive	0.7964	Other
Revolut	excellent experience	5	positive	0.5719	Other
Revolut	Easy to use, easy to set up from any part of the world, and offers a seamless experience with good customer service. I have a business in the UK, but don't have a fixed address as I keep on travelling around the world. I had struggled with so many high street banks and virtual banks to set up an account for my operations, but at last it was Revolut that helped me with it. Wouldn't have been possible without Revolut to set up and grow my business. Thanks team.	5	positive	0.6808	Account
Revolut	One of Best Business banks I know so far. and I had so far over the years 4 of them, so really recommend this bank.	5	positive	0.8059	Other
Revolut	can't login	1	neutral	0	Account
Revolut	Very easy to use	5	positive	0.4927	UX
Revolut	amazing so easy and the fees are very low, perfect solutions for intentional payments	5	positive	0.8896	UX
Revolut	user friendly	5	positive	0.4939	Other
Revolut	love the innovation with in the app very user friendly. referwls are spot on and way huge than the norm. all ðŸ‘	5	positive	0.9114	Other
Revolut	vey good	5	positive	0.4404	Other
Revolut	ideal for any business especially small to medium that need to be agile.	5	positive	0.5267	Other
Revolut	Very disappointing app experience. The Revolut app is slow and often lags, and the UI feels confusing and overloaded. Simple actions take too long, and the app sometimes freezes or doesnâ€™t respond properly. Verification and account-related processes are frustrating, and customer support is slow to resolve issues. For a financial app, this level of performance is unacceptable.	1	negative	-0.8221	Stability
Revolut	easy to use, fast transfer payment with less fee than other bank	5	positive	0.4404	UX
Revolut	Lots of features.	5	neutral	0	Other
Revolut	The international component is absolutely perfect.	5	positive	0.6115	Other
Revolut	excellent Bank easy to use	5	positive	0.765	UX
Revolut	Easy platform to make foreign currency payments	4	positive	0.4404	UX
Revolut	Best banking app.	5	positive	0.6369	Other
Revolut	Perfect app and very convenient	5	positive	0.5719	Other
Revolut	A++++	5	neutral	0	Other
Revolut	great bank	5	positive	0.6249	Other
Revolut	it's different...	5	neutral	0	Other
Revolut	Excellent, no issues, great service.	5	positive	0.765	Other
Revolut	Great application so far. Transfers are quick and the app is easy to use.	5	positive	0.7906	UX
Revolut	credit where credit is due. the app is good.	4	positive	0.7964	Other
Revolut	really good and very simple to do it	5	positive	0.4927	Other
Revolut	great way to bank	5	positive	0.6249	Other
Revolut	Everything you expect from a business bank is in Revolution Business. Efficiency, affordability and 24/7 availability. Just perfect.	5	positive	0.7351	Other
Revolut	its actually ok, but I cant add recipient from web, in app thats ok but then I need to enter all data on phone, from web face recognition never works	2	positive	0.5267	Other
Revolut	Great ...transformed my banking experience!	5	positive	0.6588	Other
Revolut	nice	5	positive	0.4215	Other
Revolut	easy to use	5	positive	0.4404	UX
Revolut	Great app and banking	5	positive	0.6249	Other
Revolut	Super intuitive and easy	5	positive	0.7783	UX
Revolut	very bad customer service, useless and unhelpful. why bother transfer money through this stupid app if they block transactions for weeks even when you give all documentation necessary and they still don't meet their own estimated wait time of 3 hours for pending transactions under review!? and then they can't cancel the transaction either smh	1	negative	-0.9497	Features
Revolut	easy to navigate	5	positive	0.4404	UX
Revolut	simply the vest	5	neutral	0	Other
Revolut	Simple and powerful app to use	5	positive	0.4215	Other
Revolut	fantastical love it	5	positive	0.802	Other
Revolut	Great banking app	5	positive	0.6249	Other
Revolut	Easy and secure	5	positive	0.6486	UX
Revolut	Lighting fast & ultra professional	5	neutral	0	Other
Revolut	I have made a marketplace for restaurants sell foods online. I worked 1 year just for this project. I have revolut business account. so I made an application for mechant account to use online pos system for customers who want to pay online. but the application is rejected. I have all papers The goverment allows me to do. why you dont? this is discrimination. you dont allow new startups. I never remove this comment till you contact with me. entrepreneurs be careful.	1	negative	-0.6807	Account
Revolut	Great Business App. No issues at all.	5	positive	0.4404	Other
Revolut	very user friendly	5	positive	0.539	Other
Revolut	Horrible customer service, avoid this bank	1	negative	-0.6908	Other
Revolut	super difficult and long process to confirm the setup infos, than totally arbitrarily and unfundedly they told me with no justification provided that I cannot open a business account , not even if I was a criminal. I basically got banned without explanation. useless the support, I opened 2 tickets but I got ignored for days... take your money elsewhere! not a professional business solution this one	1	negative	-0.7406	Account
Revolut	excellent service ðŸ‘	5	positive	0.5719	Other
Revolut	excellent	5	positive	0.5719	Other
Revolut	not possible to sign up due to technical glitches and support on website without one reply to my actual issue for 40 minutes, without one single reference to my issue!! I click the button in the verification email and nothing happens! And customer service refers to anything but that, and all irrelevant copy paste! Revolut can't afford legit customer support, wuth correct spelling? Outsourcing this is obviously the wrong approach!	1	positive	0.3438	Account
Revolut	Everything works and more! The best banking platform!	5	positive	0.7238	Other
Revolut	very easy to use	5	positive	0.4927	UX
CashApp	very good	4	positive	0.4927	Other
CashApp	learning is fun ,,,,,I love the way you do it!!	5	positive	0.8436	Other
CashApp	Great	5	positive	0.6249	Other
CashApp	straight app thete	4	positive	0.2263	Other
CashApp	Just overall , I'll just bad experience trying to get into cash app and can't get anywhere	1	negative	-0.5423	Other
CashApp	everything great except they reduced what I can borrow because I can't pick the exact date I can pay it back and they know I always do	4	positive	0.5719	Other
CashApp	always a disappointment a tip off .How do you folks justify re charging my account over & over & over when my cell phone constantly tells me there is money going into my cash app debit and savings account , yet there is never any money not one time that shows available to withdraw? MAKE SENSE OF THAT ? HUH? I think a audit of your company's business practices is definitely in order. TRULY, SCOTT K GOOD	1	positive	0.8023	Account
CashApp	cohnrfusing?	2	neutral	0	Other
CashApp	Cash is so wrong they councsel all accounts and only said I validatiated their with out explaining in and proving that I valated oa new rule. Please go to a Bank that you can go in speak to a human being who is a bank expert not a Al generated Banker	1	negative	-0.4002	Account
CashApp	Go with Chime over cash app. Cash app charges an ATM fee when using an in-network ATM, without notification the fee will be charged. There are better cash management options that do not charged an ATM fee. #Chime	1	negative	-0.2023	Other
CashApp	This app is horrible, their customer service is horrible. They claim to connect you with a service agent but they only send you repeated automated answers and provide no assistance. Cashapp closed my account for "Violating they're terms of Service" I have barely used my account and have only used it to pay friends or bills. I tried to appeal my account closure and I didnt even get to talk to anyone. It was a fully automated service and I dont think they even took the time to look into my account	1	negative	-0.8176	Account
CashApp	layout is difficult, and I should be able to ensure the person BEFORE I'm entering an amount	4	neutral	0.0258	Other
CashApp	It's a big help when you'll have a bank account, yeap Inshallah	5	positive	0.4019	Account
CashApp	bussin	4	neutral	0	Other
CashApp	a great story. ðŸ‘	5	positive	0.6249	Other
CashApp	banking all in one	5	neutral	0	Other
CashApp	i enjoy cash app and it's easy to use	4	positive	0.7269	UX
CashApp	need dat now man gat way	5	neutral	0	Other
CashApp	Trash. Nothing but a scam.	1	positive	0.612	Other
CashApp	so easy to use	5	positive	0.4927	UX
CashApp	easy cash loan	5	positive	0.4404	UX
CashApp	that 70's open up and make it more more easier to load money on your card or you or on your phone they all could do the way better than what you're doing	5	positive	0.7408	Features
CashApp	I love it a lot	5	positive	0.6369	Other
CashApp	good ðŸ‘	5	positive	0.4404	Other
CashApp	it's nice	5	positive	0.4215	Other
CashApp	Horrible experience. They disabled my account without explanation & refused to reinstate it, even on appeal, despite not being able to cite a reason for the ban. They said the decision is final. I'm a former EMT who does volunteer work in my community while raising 3 kids and maintaining a full-time career. I can hardly imagine what I did to warrant the treatment I received from them. Apparently, they cannot imagine what I did either because they've yet to say what I did.	1	negative	-0.7361	Account
CashApp	its really helpful with kids. You get a text when they do any kind of activity on the card.	5	positive	0.4754	Features
CashApp	its good for people to save	5	positive	0.7269	Other
CashApp	love cash app	5	positive	0.6369	Other
CashApp	love it	5	positive	0.6369	Other
CashApp	good	5	positive	0.4404	Other
CashApp	cash app works better and faster than other apps or even my bank.	5	positive	0.4404	Other
CashApp	I love it	5	positive	0.6369	Other
CashApp	good app if you don't wanna hold cash sends a card if your 13 or older you get to design your card	5	positive	0.4404	Account
CashApp	hater	1	negative	-0.4215	Other
CashApp	I love cash app if the scammers would just stay away.	5	positive	0.6369	Other
CashApp	good	5	positive	0.4404	Other
CashApp	Easy to use, good for many things	5	positive	0.7003	UX
CashApp	nifty	5	positive	0.4019	Other
CashApp	great app for transferring money and I enjoy the stock trading features.	5	positive	0.8074	Features
CashApp	just learning	3	neutral	0	Other
CashApp	never had an issue	5	neutral	0	Other
CashApp	i feel so much better and more safe	5	positive	0.7485	Other
CashApp	can't get into the account	3	neutral	0	Account
CashApp	Nice	4	positive	0.4215	Other
CashApp	account was closed because I was accused of gambling, when I reach out to dispute they refused to reopen my account and werent able to provide evidence of said gambling.	2	negative	-0.7184	Account
CashApp	excellent app	5	positive	0.5719	Other
CashApp	CashApp Is The Best App Ever ðŸ’¯ðŸ’¯	5	positive	0.6369	Other
CashApp	after the second cashapp card I bought and lost it won't let me order another one no matter what address I use it tells me this address doesn't exist	1	negative	-0.5267	Features
CashApp	this app is perfect I got badly injured at work lost and was left broke and broken sp all my banks and cards went negative. cash app was able to set me up with a checking and routing number no bank fees and issues, I can take my cash earned fro sales or gifts to add to my app as well as invest my money in some stocks to see about making a little more money to keep a roof over my head another month.	5	negative	-0.9153	Features
CashApp	reliable	5	neutral	0	Other
CashApp	ðŸ¤‘ðŸ¤‘ðŸ¤‘ðŸ¤‘	4	neutral	0	Other
CashApp	Horrible do not use cash app. I have used cash app for years and did not have any problems but recently we got our card info stolen and money was withdrawn from our account. I sent in thr proper paperwork and evidence showing I did not authorize this withdrawn. Instead of looking into it the decision was made right away and got denied. I also filed a police report for this unauthorized transaction since it was made from a 7 eleven in the US even though at the time I was out of country.	1	negative	-0.868	Account
CashApp	You can't make donations to people you can't make donations to folks without the app anymore. Too bad. Good bye	1	negative	-0.1531	Other
CashApp	nice app for banking and all in all pretty clean and nice	5	positive	0.8885	UX
CashApp	reliable	4	neutral	0	Other
CashApp	Great option for separating my expenses	5	positive	0.6249	Other
CashApp	thanks for making this great ui and ux!! you guys are luxeeeeuury! no double cups here.. i like my cold hard cash right in my palm like a card!! mad love for the teams that made this possible peace love and light- trinity catholic '09 graduate GET GNAR!!!! ðŸ˜ðŸ˜ðŸ‰ðŸ¦Š	5	positive	0.9684	UX
CashApp	it works and I haven't gotten hacked and robbed like my friends have before.	5	positive	0.7819	Other
CashApp	I think its great because its easier with this card and ye	5	positive	0.7845	Features
CashApp	you'll have more money if you have this app	5	neutral	0	Features
CashApp	love you ðŸ˜˜	5	positive	0.6369	Other
CashApp	Love it! Green Status is definitely the way to go. Plus having access to AfterPay!? ðŸ¤© Hands down the most consumer friendly and rewarding card out there. So long as you behave and adult properly, Cash App does recognize and reward you. â˜ºï¸ 10 outta 10!	5	positive	0.9604	Features
CashApp	I think cash app is a wonderful thing	5	positive	0.5719	Other
CashApp	I like cash app a lot! it's easy to use and it has a lot of safety and security.	5	positive	0.8718	UX
CashApp	So Convenient ðŸ˜	5	neutral	0	Other
CashApp	Easy way to send funds. I think two factor authentication should be a required setting for security purposes.	4	positive	0.6486	UX
CashApp	very satisfied with how easy it is to send and receive money makes life a breeze thanks Cash App!!	5	positive	0.8583	UX
